A61B 17/3211 (20130101); A61B 17/0206 (20130101); A61B 17/320016 (20130101); A61F 2/447 (20130101); A61B 17/0218 (20130101); A61F 2/30771 (20130101); A61F 2/442 (20130101); A61B 17/3209 (20130101); A61B 17/3423 (20130101); A61F 2/4455 (20130101); A61B 17/3421 (20130101); A61F 2/4611 (20130101); A61B 17/025 (20130101); A61F 2002/30774 (20130101); A61F 2002/3093 (20130101); A61F 2002/30266 (20130101); A61F 2002/2817 (20130101); A61F 2002/2835 (20130101); A61F 2310/00179 (20130101); A61B 2017/0256 (20130101); A61F 2310/00359 (20130101); A61F 2002/30616 (20130101); A61B 2018/00601 (20130101); A61F 2002/30576 (20130101); A61B 2017/00261 (20130101); A61B 2090/08021 (20160201); A61F 2002/30593 (20130101); A61F 2002/30578 (20130101); A61B 2017/0262 (20130101); A61F 2002/30777 (20130101); A61F 2002/30904 (20130101); A61F 2002/30281 (20130101); A61F 2002/30607 (20130101); A61B 2090/0817 (20160201); A61F 2250/0098 (20130101); A61B 17/320036 (20130101); A61F 2002/30787 (20130101); A61F 2310/00011 (20130101); A61F 2002/30433 (20130101); A61F 2002/30828 (20130101); A61F 2002/30062 (20130101); A61F 2002/30785 (20130101); A61F 2002/30176 (20130101); A61F 2002/30784 (20130101); A61B 2017/320052 (20130101); A61B 17/8863 (20130101),414
G06T 17/00 (20130101); G06F 30/00 (20200101); B33Y 50/00 (20141201); B33Y 80/00 (20141201),414
G06F 16/9577 (20190101),3
H04B 10/071 (20130101); H04B 10/272 (20130101); G01M 11/3136 (20130101); G01M 11/3127 (20130101); H04Q 2213/1301 (20130101),414
G06Q 50/01 (20130101); G06F 21/31 (20130101); G06Q 10/109 (20130101); G06F 21/00 (20130101),57
G06F 16/9554 (20190101),433
B63B 22/021 (20130101),23
A61K 9/5036 (20130101); A61K 9/50 (20130101); A61K 36/899 (20130101),414
H04L 5/001 (20130101); H04W 72/085 (20130101); H04L 5/0066 (20130101); H04L 5/0062 (20130101); H04L 5/0033 (20130101),295
G06Q 30/0241 (20130101); G09G 5/00 (20130101); G06F 3/147 (20130101); G06F 3/038 (20130101); G09G 2320/0261 (20130101); G09G 2354/00 (20130101),463
G06F 40/55 (20200101); G06N 5/046 (20130101); G06N 5/02 (20130101),74
G06F 3/016 (20130101); G08B 6/00 (20130101); G06F 3/04883 (20130101); G06F 3/0414 (20130101); G06F 3/0482 (20130101); G06F 3/04842 (20130101); G06F 3/01 (20130101); G06F 2203/011 (20130101); G06F 2203/014 (20130101),430
,414
G06Q 40/00 (20130101); G06Q 20/28 (20130101); G06Q 40/04 (20130101); G06Q 20/10 (20130101),342
G06Q 40/00 (20130101); G06Q 20/28 (20130101); G06Q 20/10 (20130101); G06Q 40/04 (20130101),342
G06Q 40/00 (20130101); G06Q 20/28 (20130101); G06Q 20/10 (20130101); G06Q 40/04 (20130101),342
G06Q 10/00 (20130101); G06N 20/00 (20190101); G06F 16/367 (20190101); G06N 5/022 (20130101),74
H04L 65/80 (20130101); H04L 67/104 (20130101); H04L 29/06 (20130101); H04L 69/329 (20130101); H04L 29/08072 (20130101); H04L 67/322 (20130101); H04L 65/4084 (20130101),146
G06Q 40/00 (20130101); G06Q 20/28 (20130101); G06Q 20/10 (20130101); G06Q 40/04 (20130101),342
G03F 1/76 (20130101),23
